client_id,client_name,year_month,total,mom_delta,mom_growth_pct
C84879,Umbrella Partners,2025-12,77455.34,-24315.72,-23.8925682802164
C86029,Acme Industries,2024-01,29710.940000000002,,
C86029,Acme Industries,2024-02,72471.83,42760.89,143.92304652764264
C86029,Acme Industries,2024-03,82602.44,10130.61,13.97868661519932
C86029,Acme Industries,2024-04,32468.28,-50134.16,-60.69331608121988
C86029,Acme Industries,2024-05,15269.109999999999,-17199.17,-52.972223967515376
C86029,Acme Industries,2024-06,31052.46,15783.35,103.36784527716416
C86029,Acme Industries,2024-07,58094.93,27042.47,87.08640152825251
C86029,Acme Industries,2024-08,114913.55,56818.62,97.80306129984149
C86029,Acme Industries,2024-09,29007.27,-85906.28,-74.75731103947271
C86029,Acme Industries,2024-10,69044.94,40037.67,138.0263292615955
C86029,Acme Industries,2024-11,69206.54,161.59999999999127,0.23405046046820477
C86029,Acme Industries,2024-12,33796.21,-35410.329999999994,-51.166161463931005
C86029,Acme Industries,2025-01,68870.1,35073.89000000001,103.78054225606958
C86029,Acme Industries,2025-02,49391.63,-19478.47000000001,-28.282912323344977
C86029,Acme Industries,2025-03,113189.77,63798.14000000001,129.16791772209183
C86029,Acme Industries,2025-04,75570.15,-37619.62000000001,-33.23588341949984
C86029,Acme Industries,2025-05,63850.85,-11719.299999999996,-15.507842713028886
C86029,Acme Industries,2025-06,39854.08,-23996.769999999997,-37.58253805548398
C86029,Acme Industries,2025-07,83084.8,43230.72,108.47250770811922
C86029,Acme Industries,2025-08,78091.49,-4993.309999999998,-6.009895913572638
C86029,Acme Industries,2025-09,110011.41,31919.92,40.87503004488708
C86029,Acme Industries,2025-10,247000.96000000002,136989.55000000002,124.52303811031965
C86029,Acme Industries,2025-11,77222.08,-169778.88,-68.73612151143055
C86029,Acme Industries,2025-12,56039.08,-21183.0,-27.4312735424894
C86178,Massive Co,2024-01,106203.3,,
C86178,Massive Co,2024-02,62586.630000000005,-43616.67,-41.06903457802158
C86178,Massive Co,2024-03,63252.0,665.3699999999953,1.0631184328026455
C86178,Massive Co,2024-04,24322.62,-38929.380000000005,-61.5464807436919
C86178,Massive Co,2024-05,72291.15,47968.53,197.21777505877242
C86178,Massive Co,2024-06,81402.36,9111.210000000006,12.603492958681684
C86178,Massive Co,2024-07,145977.12,64574.759999999995,79.32787206660838
C86178,Massive Co,2024-08,84912.27,-61064.84999999999,-41.83179528408287
C86178,Massive Co,2024-09,8248.15,-76664.12000000001,-90.28626840384788
C86178,Massive Co,2024-10,70579.28,62331.13,755.698308105454
C86178,Massive Co,2024-11,75478.18000000001,4898.900000000009,6.940988913460178
C86178,Massive Co,2024-12,73955.42,-1522.7600000000093,-2.0174837284099967
C86178,Massive Co,2025-01,37548.36,-36407.06,-49.22838650635748
C86178,Massive Co,2025-02,25717.13,-11831.23,-31.509312257579293
C86178,Massive Co,2025-03,57312.49,31595.359999999997,122.85725506695341
C86178,Massive Co,2025-04,37295.2,-20017.29,-34.92657534160529
C86178,Massive Co,2025-05,85437.28,48142.08,129.08384993243098
C86178,Massive Co,2025-06,143832.53,58395.25,68.34867636235612
C86178,Massive Co,2025-07,64476.560000000005,-79355.97,-55.17247732484438
C86178,Massive Co,2025-08,28048.07,-36428.490000000005,-56.49881135097778
C86178,Massive Co,2025-09,37430.31,9382.239999999998,33.45057253493733
C86178,Massive Co,2025-10,35213.06,-2217.25,-5.923675224704262
C86178,Massive Co,2025-11,65637.55,30424.490000000005,86.40115343568553
C86178,Massive Co,2025-12,72439.55,6802.0,10.362970586196463
C87356,Zenith Logistics,2024-01,64396.119999999995,,
C87356,Zenith Logistics,2024-02,71901.66,7505.540000000008,11.65526742915568
C87356,Zenith Logistics,2024-03,67970.37,-3931.290000000008,-5.467592820527378
C87356,Zenith Logistics,2024-04,24432.300000000003,-43538.06999999999,-64.0544843289804
C87356,Zenith Logistics,2024-05,114585.87,90153.56999999999,368.99338171191414
C87356,Zenith Logistics,2024-06,47521.5,-67064.37,-58.527609032422575
C87356,Zenith Logistics,2024-07,85064.47,37542.97,79.00207274602022
C87356,Zenith Logistics,2024-08,24742.53,-60321.94,-70.9132026567614
C87356,Zenith Logistics,2024-09,47586.090000000004,22843.560000000005,92.3250775082419
C87356,Zenith Logistics,2024-10,66482.12,18896.02999999999,39.709146097105254
C87356,Zenith Logistics,2024-11,82380.3,15898.180000000008,23.913467260069332
C87356,Zenith Logistics,2024-12,69410.02,-12970.279999999999,-15.744395201279914
C87356,Zenith Logistics,2025-01,56505.75,-12904.270000000004,-18.59136476260921
C87356,Zenith Logistics,2025-02,68578.01,12072.259999999995,21.364657579095912
C87356,Zenith Logistics,2025-03,87583.42,19005.410000000003,27.71356299198533
C87356,Zenith Logistics,2025-04,72667.29000000001,-14916.12999999999,-17.030769065651906
C87356,Zenith Logistics,2025-05,54509.57,-18157.72000000001,-24.98747373130332
C87356,Zenith Logistics,2025-06,112238.21,57728.64000000001,105.9055134722215
C87356,Zenith Logistics,2025-07,70738.81,-41499.40000000001,-36.974395796226624
C87356,Zenith Logistics,2025-08,30959.02,-39779.78999999999,-56.234745820575725
C87356,Zenith Logistics,2025-09,12927.54,-18031.48,-58.24305808129585
C87356,Zenith Logistics,2025-10,94909.89,81982.35,634.1682176191293
C87356,Zenith Logistics,2025-11,59032.28,-35877.61,-37.80176122846629
C87356,Zenith Logistics,2025-12,48182.32,-10849.96,-18.379706831584343
C91097,Tyrell Freight,2024-01,90414.97,,
C91097,Tyrell Freight,2024-02,97267.56,6852.5899999999965,7.579043603067048
C91097,Tyrell Freight,2024-03,160463.44,63195.880000000005,64.97117846895716
C91097,Tyrell Freight,2024-04,108380.53,-52082.91,-32.45780471863249
C91097,Tyrell Freight,2024-05,20018.43,-88362.1,-81.52949611890622
C91097,Tyrell Freight,2024-06,76307.83,56289.4,281.1878853636374
C91097,Tyrell Freight,2024-07,73437.98,-2869.850000000006,-3.7608853508218076
C91097,Tyrell Freight,2024-08,42708.13,-30729.85,-41.8446286240444
C91097,Tyrell Freight,2024-09,75081.57,32373.44000000001,75.80158625535702
C91097,Tyrell Freight,2024-10,115836.66,40755.09,54.2810838931578
C91097,Tyrell Freight,2024-11,78199.56,-37637.100000000006,-32.49152729369097
C91097,Tyrell Freight,2024-12,71515.09,-6684.470000000001,-8.54796369698244
C91097,Tyrell Freight,2025-01,50902.95,-20612.14,-28.822084961369686
C91097,Tyrell Freight,2025-02,47217.92,-3685.029999999999,-7.23932502929594
C91097,Tyrell Freight,2025-03,109967.58,62749.66,132.8937403426496
C91097,Tyrell Freight,2025-04,25168.43,-84799.15,-77.11286362762553
C91097,Tyrell Freight,2025-05,56472.69,31304.260000000002,124.37907330731397
C91097,Tyrell Freight,2025-06,91014.69,34542.0,61.16584848357676
C91097,Tyrell Freight,2025-07,155989.22,64974.53,71.38905818390415
C91097,Tyrell Freight,2025-08,57201.14,-98788.08,-63.33006857781582
C91097,Tyrell Freight,2025-09,78632.62,21431.479999999996,37.466875660170395
C91097,Tyrell Freight,2025-10,97906.48,19273.86,24.511277889506932
C91097,Tyrell Freight,2025-11,71655.45999999999,-26251.020000000004,-26.81234173672673
C91097,Tyrell Freight,2025-12,154247.03,82591.57,115.26207493469447
C92842,Tyrell Industries,2024-01,88412.89,,
C92842,Tyrell Industries,2024-02,30885.559999999998,-57527.33,-65.06667749465038
C92842,Tyrell Industries,2024-03,53157.65,22272.090000000004,72.1116599472375
C92842,Tyrell Industries,2024-04,94872.21,41714.560000000005,78.47329594141202
C92842,Tyrell Industries,2024-05,47408.53,-47463.68000000001,-50.02906541335972
C92842,Tyrell Industries,2024-06,41937.78,-5470.75,-11.539590027364277
C92842,Tyrell Industries,2024-07,88160.82,46223.04000000001,110.21813744075155
C92842,Tyrell Industries,2024-08,51827.81,-36333.01000000001,-41.212196075308746
C92842,Tyrell Industries,2024-09,136312.8,84484.98999999999,163.01092019902055
C92842,Tyrell Industries,2024-10,76485.43,-59827.369999999995,-43.88976677171917
C92842,Tyrell Industries,2024-11,106587.29000000001,30101.860000000015,39.35633231061133
C92842,Tyrell Industries,2024-12,114680.99,8093.699999999997,7.59349449638882
C92842,Tyrell Industries,2025-01,32428.09,-82252.90000000001,-71.7232210848546
C92842,Tyrell Industries,2025-02,59626.35,27198.26,83.8725314996967
C92842,Tyrell Industries,2025-03,62970.8,3344.4500000000044,5.6090134646846534
C92842,Tyrell Industries,2025-04,146389.6,83418.8,132.47219346109625
C92842,Tyrell Industries,2025-05,60687.18,-85702.42000000001,-58.5440632394651
C92842,Tyrell Industries,2025-06,80572.73,19885.549999999996,32.767299452701536
C92842,Tyrell Industries,2025-07,57006.61,-23566.119999999995,-29.2482580644841
C92842,Tyrell Industries,2025-08,105891.09999999999,48884.48999999999,85.75231889775587
C92842,Tyrell Industries,2025-09,78270.86,-27620.23999999999,-26.083627424778843
C92842,Tyrell Industries,2025-10,56170.46,-22100.4,-28.235795543833298
C92842,Tyrell Industries,2025-11,143378.34,87207.88,155.2557696696805
C92842,Tyrell Industries,2025-12,148301.91,4923.570000000007,3.4339705704501844
C93089,Blue Supply,2024-01,32566.93,,
C93089,Blue Supply,2024-02,29819.579999999998,-2747.350000000002,-8.43601162283335
C93089,Blue Supply,2024-03,70349.49,40529.91,135.9171054723105
C93089,Blue Supply,2024-04,90504.05,20154.559999999998,28.649191344528568
C93089,Blue Supply,2024-05,49357.76,-41146.29,-45.46347925866301
C93089,Blue Supply,2024-06,66833.9,17476.139999999992,35.40707682034192
C93089,Blue Supply,2024-07,74903.82,8069.920000000013,12.074590888755576
C93089,Blue Supply,2024-08,61659.71000000001,-13244.11,-17.681488073638963
C93089,Blue Supply,2024-09,30986.37,-30673.340000000007,-49.74616325636304
C93089,Blue Supply,2024-10,154421.09,123434.72,398.3516623599344
C93089,Blue Supply,2024-11,34518.36,-119902.73,-77.64660254632318
C93089,Blue Supply,2024-12,108811.84,74293.48,215.2288810940033
C93089,Blue Supply,2025-01,110389.26,1577.4199999999983,1.4496767998776638
C93089,Blue Supply,2025-02,70502.31,-39886.95,-36.13299880803622
C93089,Blue Supply,2025-03,156996.05,86493.73999999999,122.68213623071355
C93089,Blue Supply,2025-04,82752.34000000001,-74243.70999999998,-47.2901770458556
C93089,Blue Supply,2025-05,40427.89,-42324.45000000001,-51.1459252995142
C93089,Blue Supply,2025-06,83047.6,42619.71000000001,105.42155427849438
C93089,Blue Supply,2025-07,140105.33,57057.72999999998,68.70485119377318
C93089,Blue Supply,2025-08,87421.67,-52683.65999999999,-37.60289490770978
C93089,Blue Supply,2025-09,117825.45999999999,30403.789999999994,34.77832212539522
C93089,Blue Supply,2025-10,101626.68,-16198.779999999999,-13.748115220598333
C93089,Blue Supply,2025-11,37610.42,-64016.259999999995,-62.991588429337654
C93089,Blue Supply,2025-12,32206.36,-5404.059999999998,-14.368518086211212
C94736,Red Logistics,2024-01,143402.4,,
C94736,Red Logistics,2024-02,64002.88,-79399.51999999999,-55.36833414224588
C94736,Red Logistics,2024-03,80077.49,16074.610000000008,25.11544792984317
C94736,Red Logistics,2024-04,74618.99,-5458.5,-6.816522346042564
C94736,Red Logistics,2024-05,72727.74,-1891.25,-2.5345424804061323
C94736,Red Logistics,2024-06,61124.26,-11603.480000000003,-15.954682491164995
C94736,Red Logistics,2024-07,141453.07,80328.81,131.418867075037
C94736,Red Logistics,2024-08,59443.46,-82009.61000000002,-57.97655010244741
C94736,Red Logistics,2024-09,61118.23,1674.770000000004,2.817416751985835
C94736,Red Logistics,2024-10,83809.26,22691.02999999999,37.12645146955333
C94736,Red Logistics,2024-11,116060.27,32251.01000000001,38.48143987907782
C94736,Red Logistics,2024-12,124427.45,8367.179999999993,7.209340457333058
C94736,Red Logistics,2025-01,118341.61,-6085.8399999999965,-4.8910750802977905
C94736,Red Logistics,2025-02,104633.19,-13708.419999999998,-11.583770070391974
C94736,Red Logistics,2025-03,118171.03,13537.839999999997,12.938380259648019
C94736,Red Logistics,2025-04,63124.02,-55047.01,-46.58249149558906
C94736,Red Logistics,2025-05,128219.83,65095.810000000005,103.12367621707237
C94736,Red Logistics,2025-06,52307.149999999994,-75912.68000000001,-59.20510111423483
C94736,Red Logistics,2025-07,143305.85,90998.70000000001,173.969906599767
C94736,Red Logistics,2025-08,124598.31,-18707.540000000008,-13.054275174391005
C94736,Red Logistics,2025-09,62210.06999999999,-62388.240000000005,-50.07149775948005
C94736,Red Logistics,2025-10,62489.93,279.86000000000786,0.4498628598231802
C94736,Red Logistics,2025-11,113571.12,51081.189999999995,81.74307444415443
C94736,Red Logistics,2025-12,44893.100000000006,-68678.01999999999,-60.471376878206364
C94929,Green Co,2024-01,50784.42,,
C94929,Green Co,2024-02,83895.24,33110.82000000001,65.19877552997555
C94929,Green Co,2024-03,67007.72,-16887.520000000004,-20.129294582147928
C94929,Green Co,2024-04,81240.44,14232.720000000001,21.240418268223426
C94929,Green Co,2024-05,174199.25,92958.81,114.42430641685348
C94929,Green Co,2024-06,106472.49,-67726.76,-38.87890447289526
C94929,Green Co,2024-07,42466.64,-64005.850000000006,-60.114917947349596
C94929,Green Co,2024-08,52965.69,10499.050000000003,24.72305320128929
C94929,Green Co,2024-09,71644.64,18678.949999999997,35.26613171658859
C94929,Green Co,2024-10,67505.51000000001,-4139.12999999999,-5.777305880802796
C94929,Green Co,2024-11,81161.67,13656.159999999989,20.229696805490384
C94929,Green Co,2024-12,78492.72,-2668.949999999997,-3.2884365242854097
C94929,Green Co,2025-01,46381.08,-32111.64,-40.91034174889086
C94929,Green Co,2025-02,83084.0,36702.92,79.13338801080094
C94929,Green Co,2025-03,51310.47,-31773.53,-38.24265803283424
C94929,Green Co,2025-04,40033.01,-11277.46,-21.978867081123987
C94929,Green Co,2025-05,97081.72,57048.71,142.50417343087616
C94929,Green Co,2025-06,120139.22,23057.5,23.750609280511313
C94929,Green Co,2025-07,16267.8,-103871.42,-86.45920957369292
C94929,Green Co,2025-08,76336.15,60068.34999999999,369.24691722298036
C94929,Green Co,2025-09,39465.86,-36870.28999999999,-48.299907710829004
C94929,Green Co,2025-10,43198.630000000005,3732.770000000004,9.458225413053212
C94929,Green Co,2025-11,65104.85,21906.219999999994,50.71045077123972
C94929,Green Co,2025-12,68221.01000000001,3116.1600000000108,4.786371522244526
C97125,Blue Industries,2024-01,83026.18000000001,,
C97125,Blue Industries,2024-02,54226.04,-28800.140000000007,-34.68802250085455
C97125,Blue Industries,2024-03,82814.65,28588.609999999993,52.72118340192276
C97125,Blue Industries,2024-04,89675.54999999999,6860.899999999994,8.284645289209092
C97125,Blue Industries,2024-05,131004.8,41329.250000000015,46.08753445058327
C97125,Blue Industries,2024-06,21913.14,-109091.66,-83.2730251105303
C97125,Blue Industries,2024-07,9183.369999999999,-12729.77,-58.09194848387771
C97125,Blue Industries,2024-08,76407.75,67224.38,732.0229937375931
C97125,Blue Industries,2024-09,34299.61,-42108.14,-55.10977616799343
C97125,Blue Industries,2024-10,145155.5,110855.89,323.1986894311627
C97125,Blue Industries,2024-11,66112.72,-79042.78,-54.45386499305916
C97125,Blue Industries,2024-12,99275.86,33163.14,50.161512035807945
C97125,Blue Industries,2025-01,152627.35,53351.490000000005,53.74064752498744
C97125,Blue Industries,2025-02,88081.27,-64546.08,-42.28998275866023
C97125,Blue Industries,2025-03,59351.54,-28729.730000000003,-32.61729763887373
C97125,Blue Industries,2025-04,42901.530000000006,-16450.009999999995,-27.716231120540414
C97125,Blue Industries,2025-05,48816.33,5914.799999999996,13.786920886038324
C97125,Blue Industries,2025-06,71907.15,23090.819999999992,47.30142556804249
C97125,Blue Industries,2025-07,36174.05,-35733.09999999999,-49.69338932220231
C97125,Blue Industries,2025-08,47143.61,10969.559999999998,30.324389997802292
C97125,Blue Industries,2025-09,54780.32,7636.709999999999,16.19882312788521
C97125,Blue Industries,2025-10,102077.03,47296.71,86.33887133189437
C97125,Blue Industries,2025-11,53887.26,-48189.77,-47.209220330959866
C97125,Blue Industries,2025-12,92719.5,38832.24,72.06200500823385
C97785,Massive Supply,2024-01,8440.23,,
C97785,Massive Supply,2024-02,35003.700000000004,26563.470000000005,314.72448025705467
C97785,Massive Supply,2024-03,69369.43000000001,34365.73,98.17742124403992
C97785,Massive Supply,2024-04,103869.15,34499.71999999999,49.73331912918988
C97785,Massive Supply,2024-05,116322.95,12453.800000000003,11.98989305294209
C97785,Massive Supply,2024-06,108670.94,-7652.009999999995,-6.5782461672438615
C97785,Massive Supply,2024-07,52689.88,-55981.060000000005,-51.51428707619535
C97785,Massive Supply,2024-08,127971.07,75281.19,142.8759944034794
C97785,Massive Supply,2024-09,63569.22,-64401.850000000006,-50.32531962106748
C97785,Massive Supply,2024-10,95081.78,31512.559999999998,49.57204131181725
C97785,Massive Supply,2024-11,89829.64,-5252.139999999999,-5.523813289990997
C97785,Massive Supply,2024-12,99421.58,9591.940000000002,10.677923233355946
C97785,Massive Supply,2025-01,257926.41,158504.83000000002,159.4269875815693
C97785,Massive Supply,2025-02,66316.62,-191609.79,-74.28854997826706
C97785,Massive Supply,2025-03,86215.34,19898.72,30.005630564404527
C97785,Massive Supply,2025-04,24270.85,-61944.49,-71.84857126353617
C97785,Massive Supply,2025-05,114006.06,89735.20999999999,369.7242164983921
C97785,Massive Supply,2025-06,58156.340000000004,-55849.719999999994,-48.98837833708137
C97785,Massive Supply,2025-07,68883.47,10727.129999999997,18.44533201367211
C97785,Massive Supply,2025-08,107746.25,38862.78,56.41815082776753
C97785,Massive Supply,2025-09,97140.0,-10606.25,-9.843730060210909
C97785,Massive Supply,2025-10,34469.82,-62670.18,-64.5153180975911
C97785,Massive Supply,2025-11,78808.54000000001,44338.72000000001,128.63055275600513
C97785,Massive Supply,2025-12,32722.239999999998,-46086.30000000001,-58.47881460562523
C98399,Wayne Group,2024-01,89397.86,,
C98399,Wayne Group,2024-02,61287.5,-28110.36,-31.444108393646108
C98399,Wayne Group,2024-03,133475.86,72188.35999999999,117.78643279624718
C98399,Wayne Group,2024-04,80252.44,-53223.419999999984,-39.8749406821578
C98399,Wayne Group,2024-05,34855.9,-45396.54,-56.56717727211783
C98399,Wayne Group,2024-06,91961.9,57105.99999999999,163.83453016562473
C98399,Wayne Group,2024-07,118779.70000000001,26817.800000000017,29.161859422217272
C98399,Wayne Group,2024-08,67353.65,-51426.05000000002,-43.295318981273745
C98399,Wayne Group,2024-09,63997.94,-3355.709999999992,-4.982224422878334
C98399,Wayne Group,2024-10,93254.03,29256.089999999997,45.714112047981544
C98399,Wayne Group,2024-11,103353.07999999999,10099.049999999988,10.82961240388216
C98399,Wayne Group,2024-12,88578.04,-14775.039999999994,-14.295693945453769
C98399,Wayne Group,2025-01,119192.18,30614.14,34.56177174387693
C98399,Wayne Group,2025-02,53829.87,-65362.30999999999,-54.83775026180409
C98399,Wayne Group,2025-03,73953.15999999999,20123.289999999986,37.383129478113155
C98399,Wayne Group,2025-04,118120.15,44166.990000000005,59.722924618772225
C98399,Wayne Group,2025-05,30870.16,-87249.98999999999,-73.86545817965859
C98399,Wayne Group,2025-06,94092.52,63222.36,204.80088214638346
C98399,Wayne Group,2025-07,22530.33,-71562.19,-76.05513169378395
C98399,Wayne Group,2025-08,28451.37,5921.039999999997,26.280307478851817
C98399,Wayne Group,2025-09,19194.42,-9256.95,-32.53604307982357
C98399,Wayne Group,2025-10,102907.36,83712.94,436.1316465931245
C98399,Wayne Group,2025-11,73714.59,-29192.770000000004,-28.36800982942328
C98399,Wayne Group,2025-12,84829.97,11115.380000000005,15.07894163150063
C98672,Stark Freight,2024-01,32079.260000000002,,
C98672,Stark Freight,2024-02,124736.63,92657.37,288.83886348999323
C98672,Stark Freight,2024-03,69746.11,-54990.520000000004,-44.08530196783415
C98672,Stark Freight,2024-04,56148.17999999999,-13597.930000000008,-19.496327465431417
C98672,Stark Freight,2024-05,32893.43,-23254.749999999993,-41.416747613190665
C98672,Stark Freight,2024-06,73735.53,40842.1,124.16491682381556
C98672,Stark Freight,2024-07,23268.62,-50466.91,-68.44313725011537
C98672,Stark Freight,2024-08,33011.22,9742.600000000002,41.8701237976296
C98672,Stark Freight,2024-09,95980.45999999999,62969.23999999999,190.7510234399092
C98672,Stark Freight,2024-10,125271.72,29291.26000000001,30.517940839208336
C98672,Stark Freight,2024-11,62432.41,-62839.31,-50.162406966233085
C98672,Stark Freight,2024-12,158329.79,95897.38,153.60191925956408
C98672,Stark Freight,2025-01,106180.66,-52149.130000000005,-32.93702972763369
C98672,Stark Freight,2025-02,68709.33,-37471.33,-35.290164894435584
C98672,Stark Freight,2025-03,103532.63,34823.3,50.682054387664664
C98672,Stark Freight,2025-04,86748.68,-16783.95000000001,-16.21126595547704
C98672,Stark Freight,2025-05,39666.19,-47082.48999999999,-54.274589538422944
C98672,Stark Freight,2025-06,73570.66,33904.47,85.47448091182946
C98672,Stark Freight,2025-07,79560.37,5989.709999999992,8.141438448424942
C98672,Stark Freight,2025-08,55736.97,-23823.399999999994,-29.943802423241618
C98672,Stark Freight,2025-09,46780.69,-8956.279999999999,-16.06883187227436
C98672,Stark Freight,2025-10,35060.39,-11720.300000000003,-25.05371340183311
C98672,Stark Freight,2025-11,57745.24,22684.85,64.70221808713478
C98672,Stark Freight,2025-12,64683.329999999994,6938.0899999999965,12.014998985197733
C99808,Blue Co,2024-01,50260.23,,
C99808,Blue Co,2024-02,86336.86,36076.63,71.77967550088806
C99808,Blue Co,2024-03,102045.42,15708.559999999998,18.19450000845526
C99808,Blue Co,2024-04,44357.58,-57687.84,-56.53153272336965
C99808,Blue Co,2024-05,85378.7,41021.119999999995,92.47826414335496
C99808,Blue Co,2024-06,54823.700000000004,-30554.999999999993,-35.7876144752731
C99808,Blue Co,2024-07,68280.76,13457.05999999999,24.54606310774352
C99808,Blue Co,2024-08,59929.06,-8351.699999999997,-12.231410429526557
C99808,Blue Co,2024-09,71000.24,11071.180000000008,18.473808866683395
C99808,Blue Co,2024-10,60990.979999999996,-10009.26000000001,-14.097501642247979
C99808,Blue Co,2024-11,22548.36,-38442.619999999995,-63.030008699647055
C99808,Blue Co,2024-12,114795.94,92247.58,409.10993083310717
C99808,Blue Co,2025-01,71358.72,-43437.22,-37.83863784729669
C99808,Blue Co,2025-02,30946.11,-40412.61,-56.633036579131456
C99808,Blue Co,2025-03,97311.36,66365.25,214.45425612459852
C99808,Blue Co,2025-04,23338.52,-73972.84,-76.01665417069498
C99808,Blue Co,2025-05,100541.31,77202.79,330.795568870691
C99808,Blue Co,2025-06,145074.87,44533.56,44.29379326766281
C99808,Blue Co,2025-07,51420.26,-93654.60999999999,-64.55605302282883
C99808,Blue Co,2025-08,85715.39,34295.13,66.69575377487394
C99808,Blue Co,2025-09,24256.59,-61458.8,-71.7010095853265
C99808,Blue Co,2025-10,63621.770000000004,39365.18000000001,162.28653739045762
C99808,Blue Co,2025-11,61753.57,-1868.2000000000044,-2.9364162612891875
C99808,Blue Co,2025-12,79040.1,17286.530000000006,27.99276219982101
C99892,Wayne Freight,2024-01,121474.01,,
C99892,Wayne Freight,2024-02,82596.97,-38877.03999999999,-32.00440983219372
C99892,Wayne Freight,2024-03,113478.39,30881.42,37.38807852152446
C99892,Wayne Freight,2024-04,54356.38,-59122.01,-52.09979626958049
C99892,Wayne Freight,2024-05,147857.86000000002,93501.48000000001,172.01564931292336
C99892,Wayne Freight,2024-06,85030.18,-62827.68000000002,-42.49194462844249
C99892,Wayne Freight,2024-07,128763.08,43732.90000000001,51.432209128570605
C99892,Wayne Freight,2024-08,74080.77,-54682.31,-42.46738273113691
C99892,Wayne Freight,2024-09,97755.41,23674.64,31.957875167874207
C99892,Wayne Freight,2024-10,116612.75,18857.339999999997,19.290328791010136
C99892,Wayne Freight,2024-11,137481.69,20868.940000000002,17.89593333490549
C99892,Wayne Freight,2024-12,64324.61,-73157.08,-53.21223502562413
C99892,Wayne Freight,2025-01,100309.93000000001,35985.32000000001,55.94331625174254
C99892,Wayne Freight,2025-02,50137.299999999996,-50172.63000000001,-50.017610420025214
C99892,Wayne Freight,2025-03,24730.59,-25406.709999999995,-50.6742684588121
C99892,Wayne Freight,2025-04,55082.73,30352.140000000003,122.73116007341515
C99892,Wayne Freight,2025-05,106452.23999999999,51369.50999999999,93.25883085315485
C99892,Wayne Freight,2025-06,108983.43000000001,2531.190000000017,2.3777705382244774
C99892,Wayne Freight,2025-07,114272.42,5288.989999999991,4.85302215208312
C99892,Wayne Freight,2025-08,38001.920000000006,-76270.5,-66.74445154832635
C99892,Wayne Freight,2025-09,43914.25,5912.3299999999945,15.557977070632202
C99892,Wayne Freight,2025-10,69541.13,25626.880000000005,58.3566382210786
C99892,Wayne Freight,2025-11,57923.6,-11617.530000000006,-16.705983926346903
C99892,Wayne Freight,2025-12,69775.67,11852.07,20.46155625686248
